Collaborative Service Supervisor: 2017-18 (007),565,3,4,Office of Civic and Social Responsibility,Fall,3,3,1,0,0,0,0,0,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
Better Together Evaluation: 2016-17,619,1,3,Support and Training for the Evaluation of Programs,Fall,2,2,0,0,0,0,0,0,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
Career Connectors Pilot Program Evaluation: 2016-17,602,1,3,Support and Training for the Evaluation of Programs,Fall,2,2,0,0,0,0,0,0,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
Evaluation Consultation: 2016-17,518,1,3,Support and Training for the Evaluation of Programs,Spring,2,2,0,0,0,0,0,0,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
Extended Evaluation: 2016-17,515,1,3,Support and Training for the Evaluation of Programs,Fall,2,2,0,0,0,0,0,0,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 9/21/2016: 2016-17,656,2,2,Office of Civic and Social Responsibility,Fall,1,1,31,28,0,0,1,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 2/1/2017: 2016-17,664,2,2,Office of Civic and Social Responsibility,Spring,1,1,28,27,0,0,1,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 10/26/2016: 2016-17,669,2,2,Office of Civic and Social Responsibility,Fall,1,1,30,33,0,0,1,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 11/2/2016: 2016-17,666,2,2,Office of Civic and Social Responsibility,Fall,1,1,43,44,0,0,1,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 10/19/2016: 2016-17,670,2,2,Office of Civic and Social Responsibility,Fall,1,1,24,22,0,0,1,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 9/28/2016: 2016-17,655,2,2,Office of Civic and Social Responsibility,Fall,1,1,33,30,0,0,2,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 3/1/2017: 2016-17,662,2,2,Office of Civic and Social Responsibility,Spring,1,1,28,28,0,0,1,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 9/14/2016: 2016-17,657,2,2,Office of Civic and Social Responsibility,Fall,1,1,46,42,0,0,1,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
9/11 Remembrance Day of Service - 9/11/2016: 2016-17,646,2,2,Office of Civic and Social Responsibility,Fall,1,1,44,120,0,0,3,8,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 4/5/2017: 2016-17,659,2,2,Office of Civic and Social Responsibility,Spring,1,1,40,38,0,0,1,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 8/31/2016: 2016-17,658,2,2,Office of Civic and Social Responsibility,Fall,1,1,40,37,0,0,1,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 10/4/17: 2017-18,668,2,2,Office of Civic and Social Responsibility,Fall,2,2,32,0,0,0,2,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 3/7/18: 2017-18,661,2,2,Office of Civic and Social Responsibility,Spring,2,2,10,0,0,0,3,2,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 9/6/17: 2017-18,654,2,2,Office of Civic and Social Responsibility,Fall,2,2,23,0,0,0,2,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 2/7/18: 2017-18,663,2,2,Office of Civic and Social Responsibility,Spring,2,2,25,0,0,0,3,4,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
9/11 Remembrance Day - 9/9/17: 2017-18 (005),648,2,2,Office of Civic and Social Responsibility,Fall,3,3,2,0,25,0,0,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
9/11 Remembrance Day - 9/9/17: 2017-18 (006),647,2,2,Office of Civic and Social Responsibility,Fall,3,3,17,0,0,0,0,0,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
9/11 Remembrance Day - 9/9/17: 2017-18 (002),651,2,2,Office of Civic and Social Responsibility,Fall,3,3,8,0,1,0,0,1,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
9/11 Remembrance Day - 9/9/17: 2017-18 (001),652,2,2,Office of Civic and Social Responsibility,Fall,3,3,3,0,0,0,0,0,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
9/11 Remembrance Day - 9/9/17: 2017-18 (004),649,2,2,Office of Civic and Social Responsibility,Fall,3,3,14,0,0,0,1,0,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
9/11 Remembrance Day - 9/9/17: 2017-18 (003),650,2,2,Office of Civic and Social Responsibility,Fall,3,3,18,0,1,0,0,0,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
60 Minutes of Service - 11/1/17: 2017-18,667,2,2,Office of Civic and Social Responsibility,Fall,3,3,22,0,0,0,1,2,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
Expert Media Tips: 2016-17,516,1,1,Community Engagement Center,Spring,1,1,0,0,0,0,0,15,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
A Reading and Workshop: Featuring Graham Foust and Geoffrey Nutter: 2016-17,645,1,1,Community Engagement Center,Fall,1,1,0,0,0,0,0,80,2,0,"6400 South, University Drive Road North",United States of America,Omaha,NE,68182,9,41.25789,-96.01074
Create the Best Volunteer Experience: 2016-17,543,1,1,Community Engagement Center,Fall,1,1,0,0,0,0,0,7,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
"How to Get a Job in Sustainability: Building a Leadership Career in Business, NGOs and Government: 2016-17",732,1,1,Barbara Weitz Community Engagement Center (CEC),Spring,1,1,0,0,0,0,0,0,2,0,"6400 South, University Drive Road North",United States,Omaha,NE,68182,9,41.2578914,-96.01074
Bill Anderson Fund Workshop: 2016-17,616,1,1,Community Engagement Center,Spring,1,1,0,0,0,0,0,29,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
2nd Annual UNO Bureau of Indian Affairs (BIA) Workshop: 2016-17,671,1,1,Community Engagement Center,Fall,1,1,0,0,0,0,0,100,2,0,6001 Dodge St,United States of America,Omaha,NE,68182,9,41.25789,-96.01074
